offset,result,steps,price
0.01,SUCCESS,2,1007.71
0.05,SUCCESS,0,1007.75
0.1,SUCCESS,0,1007.79
0.12,SUCCESS,0,1007.79
0.25,SUCCESS,0,1007.79
0.0,SUCCESS,21,1007.7
0.01,SUCCESS,0,1007.71
0.05,SUCCESS,0,1007.75
0.1,SUCCESS,0,1007.79
0.12,SUCCESS,8,1007.79
0.25,SUCCESS,2,1007.79
0.0,SUCCESS,7,1007.7
0.01,SUCCESS,1,1007.71
0.05,SUCCESS,0,1007.75
0.1,SUCCESS,1,1007.79
0.12,SUCCESS,0,1007.79
0.25,SUCCESS,2,1007.79
0.0,SUCCESS,14,1007.7
0.01,SUCCESS,0,1007.71
0.05,SUCCESS,0,1007.75
0.1,SUCCESS,1,1007.79
0.12,SUCCESS,4,1007.79
0.25,SUCCESS,2,1007.79
0.0,SUCCESS,27,1007.7
0.01,SUCCESS,1,1007.71
0.05,SUCCESS,6,1007.75
0.1,SUCCESS,3,1007.79
0.12,SUCCESS,1,1007.79
0.25,SUCCESS,0,1007.79
0.0,SUCCESS,14,1007.7
0.01,SUCCESS,1,1007.71
0.05,SUCCESS,0,1007.75
0.1,SUCCESS,3,1007.79
0.12,SUCCESS,0,1007.79
0.25,SUCCESS,2,1007.79
0.0,SUCCESS,15,1007.7
0.01,SUCCESS,0,1007.71
0.05,SUCCESS,0,1007.75
0.1,SUCCESS,0,1007.79
0.12,SUCCESS,1,1007.79
0.25,SUCCESS,0,1007.79
0.0,SUCCESS,15,1007.7
0.01,SUCCESS,0,1007.71
0.05,SUCCESS,6,1007.75
0.1,SUCCESS,4,1007.79
0.12,SUCCESS,0,1007.79
0.25,SUCCESS,0,1007.79
0.0,SUCCESS,10,1007.7
0.01,SUCCESS,0,1007.71
0.05,SUCCESS,0,1007.75
0.1,SUCCESS,5,1007.79
0.12,SUCCESS,6,1007.79
0.25,SUCCESS,0,1007.79
0.0,SUCCESS,11,1007.7
0.01,SUCCESS,0,1007.71
0.05,SUCCESS,4,1007.75
0.1,SUCCESS,1,1007.79
0.12,SUCCESS,0,1007.79
0.25,SUCCESS,0,1007.79
0.0,SUCCESS,10,1007.7
0.01,SUCCESS,5,1007.71
0.05,SUCCESS,1,1007.75
0.1,SUCCESS,1,1007.79
0.12,SUCCESS,1,1007.79
0.25,SUCCESS,1,1007.79
0.0,SUCCESS,15,1007.7
0.01,SUCCESS,0,1007.71
0.05,SUCCESS,0,1007.75
0.1,SUCCESS,0,1007.79
0.12,SUCCESS,0,1007.79
0.25,SUCCESS,5,1007.79
0.0,SUCCESS,15,1007.7
0.01,SUCCESS,0,1007.71
0.05,SUCCESS,1,1007.75
0.1,SUCCESS,1,1007.79
0.12,SUCCESS,2,1007.79
0.25,SUCCESS,0,1007.79
0.0,SUCCESS,7,1007.7
0.01,SUCCESS,0,1007.71
0.05,SUCCESS,1,1007.75
0.1,SUCCESS,1,1007.79
0.12,SUCCESS,1,1007.79
0.25,SUCCESS,1,1007.79
0.0,SUCCESS,12,1007.7
0.01,SUCCESS,3,1007.71
0.05,SUCCESS,1,1007.75
0.1,SUCCESS,2,1007.79
0.12,SUCCESS,1,1007.79
0.25,SUCCESS,2,1007.79
0.0,SUCCESS,7,1007.7
0.01,SUCCESS,0,1007.71
0.05,SUCCESS,1,1007.75
0.1,SUCCESS,0,1007.79
0.12,SUCCESS,1,1007.79
0.25,SUCCESS,0,1007.79
0.0,SUCCESS,12,1007.7
0.01,SUCCESS,1,1007.71
0.05,SUCCESS,0,1007.75
0.1,SUCCESS,0,1007.79
0.12,SUCCESS,1,1007.79
0.25,SUCCESS,0,1007.79
0.0,SUCCESS,30,1007.7
0.01,SUCCESS,1,1007.71
0.05,SUCCESS,1,1007.75
0.1,SUCCESS,3,1007.79
0.12,SUCCESS,1,1007.79
0.25,SUCCESS,1,1007.79
0.0,SUCCESS,11,1007.7
0.01,SUCCESS,0,1007.71
0.05,SUCCESS,1,1007.75
0.1,SUCCESS,2,1007.79
0.12,SUCCESS,3,1007.79
0.25,SUCCESS,1,1007.79
0.0,SUCCESS,16,1007.7
0.01,SUCCESS,3,1007.71
0.05,SUCCESS,4,1007.75
0.1,SUCCESS,2,1007.79
0.12,SUCCESS,1,1007.79
0.25,SUCCESS,0,1007.79
0.0,SUCCESS,12,1007.7
0.01,SUCCESS,4,1007.71
0.05,SUCCESS,2,1007.75
0.1,SUCCESS,0,1007.79
0.12,SUCCESS,1,1007.79
0.25,SUCCESS,4,1007.79
0.0,SUCCESS,9,1007.7
0.01,SUCCESS,0,1007.71
0.05,SUCCESS,2,1007.75
0.1,SUCCESS,0,1007.79
0.12,SUCCESS,0,1007.79
0.25,SUCCESS,1,1007.79
0.0,SUCCESS,3,1007.7
0.01,SUCCESS,0,1007.71
0.05,SUCCESS,0,1007.75
0.1,SUCCESS,0,1007.79
0.12,SUCCESS,4,1007.79
0.25,SUCCESS,0,1007.69
0.0,SUCCESS,1,1007.7
0.01,SUCCESS,0,1007.71
0.05,SUCCESS,1,1007.75
0.1,SUCCESS,2,1007.79
0.12,TIMEOUT,51,
0.25,SUCCESS,3,1007.89
0.0,SUCCESS,30,1007.8
0.01,SUCCESS,1,1007.81
0.05,SUCCESS,1,1007.85
0.1,SUCCESS,1,1007.89
0.12,SUCCESS,2,1007.89
0.25,SUCCESS,1,1007.89
0.0,SUCCESS,20,1007.8
0.01,SUCCESS,1,1007.81
0.05,SUCCESS,0,1007.85
0.1,SUCCESS,2,1007.89
0.12,SUCCESS,0,1007.89
0.25,SUCCESS,0,1007.89
0.0,SUCCESS,10,1007.8
0.01,SUCCESS,2,1007.81
0.05,SUCCESS,1,1007.85
0.1,SUCCESS,4,1007.89
0.12,SUCCESS,1,1007.89
0.25,SUCCESS,0,1007.89
0.0,SUCCESS,13,1007.8
0.01,SUCCESS,1,1007.81
0.05,SUCCESS,0,1007.85
0.1,SUCCESS,3,1007.89
0.12,SUCCESS,0,1007.89
0.25,SUCCESS,1,1007.89
0.0,SUCCESS,10,1007.8
0.01,SUCCESS,0,1007.81
0.05,SUCCESS,4,1007.85
0.1,SUCCESS,1,1007.89
0.12,SUCCESS,1,1007.89
0.25,TIMEOUT,51,
0.0,SUCCESS,39,1007.9
0.01,SUCCESS,2,1007.91
0.05,SUCCESS,1,1007.95
0.1,SUCCESS,1,1007.99
0.12,SUCCESS,1,1007.99
0.25,SUCCESS,6,1007.99
0.0,SUCCESS,28,1007.9
0.01,SUCCESS,2,1007.91
0.05,SUCCESS,0,1007.95
0.1,SUCCESS,4,1007.99
0.12,SUCCESS,1,1007.99
0.25,SUCCESS,5,1007.99
0.0,SUCCESS,27,1007.9
0.01,SUCCESS,3,1007.91
0.05,SUCCESS,1,1007.95
0.1,SUCCESS,1,1007.99
0.12,SUCCESS,1,1007.99
0.25,SUCCESS,0,1007.99
0.0,SUCCESS,17,1007.9
0.01,SUCCESS,1,1007.91
0.05,SUCCESS,1,1007.95
0.1,SUCCESS,2,1007.99
0.12,SUCCESS,1,1007.99
0.25,TIMEOUT,51,
0.0,SUCCESS,24,1008.0
0.01,SUCCESS,1,1008.01
0.05,SUCCESS,2,1008.05
0.1,SUCCESS,0,1008.09
0.12,SUCCESS,0,1008.09
0.25,SUCCESS,0,1008.09
0.0,SUCCESS,28,1008.0
0.01,SUCCESS,6,1008.01
0.05,SUCCESS,2,1008.05
0.1,SUCCESS,1,1008.09
0.12,SUCCESS,0,1008.09
0.25,SUCCESS,1,1008.09
0.0,SUCCESS,21,1008.0
0.01,SUCCESS,0,1008.01
0.05,SUCCESS,0,1008.05
0.1,SUCCESS,4,1008.09
0.12,SUCCESS,2,1008.09
0.25,SUCCESS,4,1008.09
0.0,SUCCESS,10,1008.0
0.01,SUCCESS,3,1008.01
0.05,SUCCESS,1,1008.05
0.1,SUCCESS,2,1008.09
0.12,SUCCESS,1,1008.09
0.25,SUCCESS,0,1008.09
0.0,SUCCESS,10,1008.0
0.01,SUCCESS,5,1008.01
0.05,SUCCESS,1,1008.05
0.1,SUCCESS,3,1008.09
0.12,SUCCESS,0,1008.09
0.25,SUCCESS,3,1008.09
0.0,SUCCESS,8,1008.0
0.01,SUCCESS,0,1008.01
0.05,SUCCESS,1,1008.05
0.1,SUCCESS,5,1008.09
0.12,SUCCESS,0,1008.09
0.25,SUCCESS,1,1008.09
0.0,SUCCESS,15,1008.0
0.01,SUCCESS,0,1008.01
0.05,SUCCESS,3,1008.05
0.1,SUCCESS,3,1008.09
0.12,TIMEOUT,51,
0.25,SUCCESS,1,1008.19
0.0,SUCCESS,17,1008.1
0.01,SUCCESS,1,1008.11
0.05,SUCCESS,0,1008.15
0.1,SUCCESS,0,1008.19
0.12,SUCCESS,1,1008.19
0.25,SUCCESS,1,1008.19
0.0,SUCCESS,15,1008.1
0.01,SUCCESS,0,1008.11
0.05,SUCCESS,1,1008.15
0.1,SUCCESS,2,1008.19
0.12,SUCCESS,4,1008.19
0.25,SUCCESS,1,1008.19
0.0,SUCCESS,11,1008.1
0.01,SUCCESS,1,1008.11
0.05,SUCCESS,2,1008.15
0.1,SUCCESS,2,1008.19
0.12,SUCCESS,1,1008.19
0.25,SUCCESS,0,1008.19
0.0,SUCCESS,13,1008.1
0.01,SUCCESS,1,1008.11
0.05,SUCCESS,2,1008.15
0.1,SUCCESS,1,1008.19
0.12,SUCCESS,1,1008.19
0.25,SUCCESS,1,1008.19
0.0,SUCCESS,2,1008.1
0.01,SUCCESS,1,1008.11
0.05,SUCCESS,4,1008.15
0.1,SUCCESS,0,1008.19
0.12,SUCCESS,0,1008.19
0.25,TIMEOUT,51,
0.0,SUCCESS,29,1010.1
0.01,SUCCESS,0,1010.11
0.05,SUCCESS,4,1010.15
0.1,SUCCESS,2,1010.19
0.12,SUCCESS,2,1010.19
0.25,SUCCESS,1,1010.19
0.0,SUCCESS,18,1010.1
0.01,SUCCESS,0,1010.11
0.05,SUCCESS,1,1010.15
0.1,SUCCESS,0,1010.19
0.12,TIMEOUT,51,
0.25,SUCCESS,3,1010.29
0.0,SUCCESS,27,1010.2
0.01,SUCCESS,1,1010.21
0.05,SUCCESS,0,1010.25
0.1,SUCCESS,1,1010.29
0.12,SUCCESS,2,1010.29
0.25,SUCCESS,6,1010.29
0.0,SUCCESS,25,1010.2
0.01,SUCCESS,1,1010.21
0.05,SUCCESS,1,1010.25
0.1,SUCCESS,1,1010.29
0.12,SUCCESS,0,1010.29
0.25,SUCCESS,0,1010.29
0.0,SUCCESS,15,1010.2
0.01,SUCCESS,2,1010.21
0.05,SUCCESS,4,1010.25
0.1,SUCCESS,0,1010.29
0.12,SUCCESS,1,1010.29
0.25,SUCCESS,2,1010.29
0.0,SUCCESS,10,1010.2
0.01,SUCCESS,4,1010.21
0.05,SUCCESS,2,1010.25
0.1,SUCCESS,0,1010.29
0.12,SUCCESS,0,1010.29
0.25,SUCCESS,1,1010.29
0.0,SUCCESS,18,1010.2
0.01,SUCCESS,0,1010.21
0.05,SUCCESS,0,1010.25
0.1,SUCCESS,3,1010.29
0.12,SUCCESS,1,1010.29
0.25,SUCCESS,0,1010.29
0.0,SUCCESS,18,1010.2
0.01,SUCCESS,4,1010.21
0.05,SUCCESS,0,1010.25
0.1,SUCCESS,0,1010.29
0.12,SUCCESS,0,1010.29
0.25,SUCCESS,0,1010.29
0.0,SUCCESS,9,1010.2
0.01,SUCCESS,1,1010.21
0.05,SUCCESS,3,1010.25
0.1,SUCCESS,3,1010.29
0.12,SUCCESS,0,1010.29
0.25,SUCCESS,0,1010.29
0.0,SUCCESS,14,1010.2
0.01,SUCCESS,1,1010.21
0.05,SUCCESS,0,1010.25
0.1,SUCCESS,5,1010.29
0.12,SUCCESS,0,1010.29
0.25,SUCCESS,1,1010.29
0.0,SUCCESS,2,1010.2
0.01,SUCCESS,8,1010.21
0.05,SUCCESS,0,1010.25
0.1,SUCCESS,0,1010.29
0.12,SUCCESS,0,1010.29
0.25,SUCCESS,0,1010.29
0.0,SUCCESS,3,1010.2
0.01,SUCCESS,1,1010.21
0.05,SUCCESS,2,1010.25
0.1,TIMEOUT,51,
0.12,SUCCESS,0,1010.39
0.25,SUCCESS,2,1010.39
0.0,SUCCESS,23,1010.3
0.01,SUCCESS,2,1010.31
0.05,SUCCESS,0,1010.35
0.1,SUCCESS,0,1010.39
0.12,SUCCESS,0,1010.39
0.25,SUCCESS,1,1010.39
0.0,SUCCESS,21,1010.3
0.01,SUCCESS,1,1010.31
0.05,SUCCESS,1,1010.35
0.1,SUCCESS,0,1010.39
0.12,SUCCESS,4,1010.39
0.25,SUCCESS,0,1010.39
0.0,SUCCESS,17,1010.3
0.01,SUCCESS,1,1010.31
0.05,SUCCESS,0,1010.35
0.1,SUCCESS,4,1010.39
0.12,SUCCESS,1,1010.39
0.25,SUCCESS,1,1010.39
0.0,TIMEOUT,51,
0.01,SUCCESS,4,1011.11
0.05,SUCCESS,2,1011.15
0.1,SUCCESS,0,1011.19
0.12,SUCCESS,1,1011.19
0.25,SUCCESS,1,1011.19
0.0,SUCCESS,21,1011.1
0.01,SUCCESS,2,1011.11
0.05,SUCCESS,1,1011.15
0.1,SUCCESS,1,1011.19
0.12,TIMEOUT,51,
0.25,SUCCESS,0,1011.49
0.0,SUCCESS,18,1011.4
0.01,SUCCESS,0,1011.41
0.05,SUCCESS,3,1011.45
0.1,SUCCESS,0,1011.49
0.12,SUCCESS,0,1011.49
0.25,SUCCESS,2,1011.49
0.0,SUCCESS,20,1011.4
0.01,SUCCESS,1,1011.41
0.05,SUCCESS,0,1011.45
0.1,SUCCESS,0,1011.49
0.12,SUCCESS,0,1011.49
0.25,SUCCESS,4,1011.49
0.0,SUCCESS,18,1011.4
0.01,SUCCESS,1,1011.41
0.05,SUCCESS,0,1011.45
0.1,SUCCESS,0,1011.49
0.12,SUCCESS,0,1011.49
0.25,SUCCESS,2,1011.49
0.0,SUCCESS,22,1011.4
0.01,SUCCESS,3,1011.41
0.05,SUCCESS,0,1011.45
0.1,SUCCESS,2,1011.49
0.12,SUCCESS,2,1011.49
0.25,SUCCESS,0,1011.49
0.0,SUCCESS,28,1011.4
0.01,SUCCESS,1,1011.41
0.05,SUCCESS,10,1011.45
0.1,SUCCESS,33,1011.49
0.12,SUCCESS,1,997.39
0.25,SUCCESS,1,997.39
0.0,SUCCESS,5,997.3
0.01,SUCCESS,1,997.31
0.05,SUCCESS,0,997.35
0.1,SUCCESS,1,997.39
0.12,SUCCESS,1,997.39
0.25,SUCCESS,0,997.39
0.0,SUCCESS,4,997.3
0.01,SUCCESS,1,997.31
0.05,SUCCESS,0,997.35
0.1,SUCCESS,0,997.39
0.12,SUCCESS,0,997.39
0.25,SUCCESS,0,997.39
0.0,SUCCESS,0,995.6
0.01,SUCCESS,0,996.31
0.05,SUCCESS,0,996.05
0.1,SUCCESS,1,996.09
0.12,SUCCESS,0,996.09
0.25,SUCCESS,0,996.09
0.0,SUCCESS,0,995.8
